general_possession_pct_home,general_possession_pct_away,general_shots_home,general_shots_away,general_shots_on_goal_home,general_shots_on_goal_away,general_blocked_shots_home,general_blocked_shots_away,general_total_passes_home,general_total_passes_away,general_passing_accuracy_pct_home,general_passing_accuracy_pct_away,general_corners_home,general_corners_away,general_total_crosses_home,general_total_crosses_away,general_offsides_home,general_offsides_away,general_aerial_duels_won_home,general_aerial_duels_won_away,general_expected_goals_home,general_expected_goals_away,general_goalkeeper_saves_home,general_goalkeeper_saves_away,general_clearances_home,general_clearances_away,general_fouls_home,general_fouls_away,general_yellow_cards_home,general_yellow_cards_away,general_red_cards_home,general_red_cards_away,general_overall_pct_home,general_overall_pct_away,general_open_play_pass_pct_home,general_open_play_pass_pct_away,general_set_piece_cross_pct_home,general_set_piece_cross_pct_away,general_open_play_cross_pct_home,general_open_play_cross_pct_away,general_goals_conceded_home,general_goals_conceded_away,general_shots_against_home,general_shots_against_away,general_clean_sheets_home,general_clean_sheets_away,general_xg_conceded_home,general_xg_conceded_away,general_interceptions_home,general_interceptions_away,shooting_goals_home,shooting_goals_away,shooting_on_target_home,shooting_on_target_away,shooting_off_target_home,shooting_off_target_away,shooting_blocked_home,shooting_blocked_away,passing_overall_pct_home,passing_overall_pct_away,passing_open_play_pass_pct_home,passing_open_play_pass_pct_away,passing_set_piece_cross_pct_home,passing_set_piece_cross_pct_away,passing_open_play_cross_pct_home,passing_open_play_cross_pct_away,possession_0_5_home,possession_0_5_away,possession_6_10_home,possession_6_10_away,possession_11_15_home,possession_11_15_away,possession_16_20_home,possession_16_20_away,possession_21_25_home,possession_21_25_away,possession_26_30_home,possession_26_30_away,possession_31_35_home,possession_31_35_away,possession_36_40_home,possession_36_40_away,possession_41_45_home,possession_41_45_away,possession_46_50_home,possession_46_50_away,possession_51_55_home,possession_51_55_away,possession_56_60_home,possession_56_60_away,possession_61_65_home,possession_61_65_away,possession_66_70_home,possession_66_70_away,possession_71_75_home,possession_71_75_away,possession_76_80_home,possession_76_80_away,possession_81_85_home,possession_81_85_away,possession_86_90_home,possession_86_90_away,xg_total_team_xg_home,xg_total_team_xg_away,xg_shots_home,xg_shots_away,xg_shots_on_target_home,xg_shots_on_target_away,match_id
41.3,58.7,14,16,6,6,4,7,422,692,84.8,89.6,4,5,2,4,1,2,7,9,1.1,2.3,4,6,4,2,9,14,2,4,0,0,84.8,89.6,84.0,89.9,50.0,40.0,0.0,25.0,2,0,14,16,0,0,2.3,1.1,1,1,0,2,6,6,4,2,4,7,84.8,89.6,84.0,89.9,50.0,40.0,0.0,25.0,43.81,56.19,34.02,65.98,17.49,82.51,38.03,61.97,53.4,46.6,17.22,82.78,40.64,59.36,32.56,67.44,21.79,78.21,39.13,60.87,40.09,59.91,47.41,52.59,32.61,67.39,32.59,67.41,55.38,44.62,51.74,48.26,58.35,41.65,68.11,31.89,1.1,2.3,14,16,6,6,f9c60edd
66.6,33.4,16,10,5,7,6,1,607,298,89.8,80.5,5,3,11,4,2,4,11,11,2.4,2.4,5,2,5,8,13,7,6,1,0,0,89.8,80.5,89.6,80.2,50.0,25.0,36.4,0.0,2,3,16,10,0,0,2.4,2.4,1,0,3,2,5,7,5,1,6,1,89.8,80.5,89.6,80.2,50.0,25.0,36.4,0.0,43.56,56.44,54.18,45.82,76.67,23.33,61.54,38.46,72.63,27.37,77.2,22.8,87.55,12.45,60.21,39.79,83.16,16.84,54.66,45.34,61.43,38.57,66.25,33.75,52.47,47.53,39.94,60.06,81.34,18.66,58.81,41.19,83.63,16.37,74.06,25.94,2.4,2.4,16,10,5,7,bac85cf2
46.8,53.2,17,9,7,3,5,5,378,501,79.6,83.0,9,10,11,9,4,3,16,14,2.5,0.3,2,4,12,4,11,11,0,2,0,0,79.6,83.0,81.0,83.6,28.6,0.0,45.5,22.2,1,3,17,9,0,0,0.3,2.5,3,2,3,1,7,3,4,1,5,5,79.6,83.0,81.0,83.6,28.6,0.0,45.5,22.2,62.66,37.34,47.3,52.7,60.96,39.04,58.16,41.84,47.17,52.83,52.96,47.04,54.89,45.11,60.4,39.6,49.87,50.13,54.27,45.73,44.87,55.13,37.22,62.78,17.14,82.86,26.48,73.52,33.33,66.67,47.88,52.12,52.75,47.25,42.22,57.78,2.5,0.3,17,9,7,3,af5c1a97
56.8,43.2,19,14,7,8,5,1,577,428,89.4,87.4,3,4,7,12,0,0,14,14,1.2,1.3,6,4,6,3,12,11,1,2,0,0,89.4,87.4,90.6,87.4,50.0,75.0,28.6,25.0,2,3,19,14,0,0,1.3,1.2,1,1,3,2,7,8,7,5,5,1,89.4,87.4,90.6,87.4,50.0,75.0,28.6,25.0,42.73,57.27,70.43,29.57,49.36,50.64,39.41,60.59,26.73,73.27,65.78,34.22,36.91,63.09,84.16,15.84,75.12,24.88,51.53,48.47,42.15,57.85,64.38,35.62,63.1,36.9,47.98,52.02,73.72,26.28,74.92,25.08,64.21,35.79,57.09,42.91,1.2,1.3,19,14,7,8,14aa59c5
49.2,50.8,11,7,3,3,2,1,529,531,80.5,83.2,4,6,12,9,2,0,19,13,1.0,1.2,3,2,16,10,8,10,2,2,0,0,80.5,83.2,81.3,82.6,50.0,40.0,33.3,0.0,0,1,11,7,0,0,1.2,1.0,0,2,1,0,3,3,5,2,2,1,80.5,83.2,81.3,82.6,50.0,40.0,33.3,0.0,60.91,39.09,76.81,23.19,23.85,76.15,63.37,36.63,60.63,39.37,38.09,61.91,61.47,38.53,54.49,45.51,51.4,48.6,54.19,45.81,30.06,69.94,39.25,60.75,59.15,40.85,51.87,48.13,54.18,45.82,45.51,54.49,57.27,42.73,32.72,67.28,1.0,1.2,11,7,3,3,17c46a3f
52.7,47.3,12,8,5,3,3,2,433,385,83.8,84.2,5,5,11,4,3,0,10,7,0.7,1.1,2,4,3,12,11,18,1,4,0,0,83.8,84.2,84.2,85.3,33.3,16.7,18.2,0.0,1,1,12,8,0,0,1.1,0.7,1,1,1,1,5,3,3,3,3,2,83.8,84.2,84.2,85.3,33.3,16.7,18.2,0.0,43.04,56.96,74.39,25.61,32.65,67.35,43.52,56.48,75.19,24.81,63.07,36.93,38.17,61.83,56.78,43.22,49.47,50.53,37.48,62.52,55.97,44.03,78.27,21.73,59.51,40.49,58.79,41.21,54.21,45.79,54.72,45.28,58.59,41.41,31.57,68.43,0.7,1.1,12,8,5,3,b42f5a91
42.8,57.2,17,6,4,4,5,1,440,624,86.6,89.1,7,3,3,2,4,2,11,11,2.7,0.7,2,3,4,5,11,12,0,1,0,0,86.6,89.1,86.6,89.7,33.3,0.0,0.0,0.0,2,1,17,6,0,0,0.7,2.7,0,0,1,2,4,4,4,1,5,1,86.6,89.1,86.6,89.7,33.3,0.0,0.0,0.0,42.8,57.2,34.97,65.03,66.23,33.77,32.56,67.44,34.43,65.57,24.26,75.74,53.69,46.31,21.99,78.01,62.36,37.64,17.28,82.72,30.58,69.42,7.26,92.74,47.44,52.56,48.94,51.06,53.5,46.5,29.26,70.74,56.78,43.22,72.59,27.41,2.7,0.7,17,6,4,4,aa25320a
57.5,42.5,24,11,10,4,8,5,605,342,86.3,79.5,7,4,13,6,1,2,12,13,4.7,1.9,1,5,9,16,12,6,1,2,0,1,86.3,79.5,86.0,79.9,33.3,20.0,23.1,0.0,2,4,24,11,0,0,1.9,4.7,2,0,4,2,10,4,6,2,8,5,86.3,79.5,86.0,79.9,33.3,20.0,23.1,0.0,35.95,64.05,56.62,43.38,41.73,58.27,56.2,43.8,72.32,27.68,66.28,33.72,58.58,41.42,71.21,28.79,62.02,37.98,48.5,51.5,60.82,39.18,71.76,28.24,43.71,56.29,56.28,43.72,54.72,45.28,70.0,30.0,66.9,33.1,100.0,,4.7,1.9,24,11,10,4,4471cd40
47.8,52.2,11,15,5,6,4,5,477,522,87.4,89.1,4,5,9,2,0,2,15,5,1.9,2.3,3,2,5,3,6,10,0,2,0,0,87.4,89.1,87.2,89.7,25.0,0.0,44.4,100.0,3,3,11,15,0,0,2.3,1.9,0,2,3,3,5,6,2,4,4,5,87.4,89.1,87.2,89.7,25.0,0.0,44.4,100.0,46.83,53.17,43.07,56.93,18.28,81.72,45.16,54.84,63.73,36.27,63.77,36.23,83.95,16.05,12.68,87.33,40.5,59.5,52.31,47.69,33.89,66.11,28.93,71.07,31.57,68.43,70.85,29.15,67.37,32.63,52.26,47.74,63.49,36.51,67.19,32.81,2.0,2.3,11,15,5,6,3e8cc2d0
60.3,39.7,14,15,3,6,8,2,554,299,87.9,80.6,7,6,13,17,1,2,20,30,1.6,2.7,3,2,15,15,10,17,3,3,0,0,87.9,80.6,87.8,82.3,50.0,33.3,15.4,47.1,3,2,14,15,0,0,2.7,1.6,2,1,1,3,3,6,3,6,8,2,87.9,80.6,87.8,82.3,50.0,33.3,15.4,47.1,65.77,34.23,63.19,36.81,59.3,40.7,60.59,39.41,68.29,31.71,65.32,34.68,36.13,63.87,49.79,50.21,46.66,53.34,40.84,59.16,67.31,32.69,57.52,42.48,73.08,26.92,72.72,27.28,74.58,25.42,58.08,41.92,62.71,37.29,67.84,32.16,1.6,2.7,14,15,3,6,b2d34c79
47.9,52.1,9,11,2,3,1,2,551,570,85.5,86.1,8,0,5,10,6,2,8,10,1.1,1.0,3,1,6,6,14,13,1,2,0,0,85.5,86.1,85.3,86.1,57.1,0.0,20.0,30.0,0,1,9,11,0,0,1.0,1.1,0,0,1,0,2,3,5,5,1,2,85.5,86.1,85.3,86.1,57.1,0.0,20.0,30.0,63.25,36.75,62.51,37.49,26.19,73.81,58.45,41.55,46.44,53.56,53.15,46.85,38.02,61.98,54.91,45.09,29.85,70.15,48.33,51.67,48.69,51.31,58.68,41.32,41.12,58.88,43.65,56.35,72.65,27.35,48.0,52.0,28.24,71.76,42.28,57.72,1.1,1.0,9,11,2,3,72e01853
59.2,40.8,22,8,12,3,6,1,573,341,85.3,78.0,9,1,9,2,5,1,27,13,3.0,2.7,0,7,6,31,15,17,3,2,0,1,85.3,78.0,85.2,79.7,50.0,100.0,33.3,0.0,3,4,22,8,0,0,2.7,3.0,1,0,4,3,12,3,4,4,6,1,85.3,78.0,85.2,79.7,50.0,100.0,33.3,0.0,69.02,30.98,78.58,21.42,58.16,41.84,63.84,36.16,63.08,36.92,66.66,33.34,73.68,26.32,69.93,30.07,48.09,51.91,63.71,36.29,52.45,47.55,50.01,49.99,76.31,23.69,23.23,76.77,67.87,32.13,56.96,43.04,78.54,21.46,67.66,32.34,3.0,2.7,22,8,12,3,98566308
49.4,50.6,11,9,4,4,2,1,415,396,75.9,77.5,5,8,8,8,1,0,12,12,1.4,1.2,3,3,6,7,16,8,3,3,0,0,75.9,77.5,76.9,77.5,25.0,25.0,12.5,37.5,1,1,11,9,0,0,1.2,1.4,0,2,1,1,4,4,5,4,2,1,75.9,77.5,76.9,77.5,25.0,25.0,12.5,37.5,47.23,52.77,51.08,48.92,38.94,61.06,49.59,50.41,62.16,37.84,62.86,37.14,53.66,46.34,26.57,73.43,55.27,44.73,51.99,48.01,61.29,38.71,24.59,75.41,43.32,56.68,51.23,48.77,51.86,48.14,91.55,8.45,29.99,70.01,58.49,41.51,1.4,1.2,11,9,4,4,78d4bb3a
47.9,52.1,11,15,4,7,3,1,474,509,86.1,85.1,4,3,12,7,3,2,16,12,1.4,2.1,3,2,3,9,16,15,4,3,0,0,86.1,85.1,86.0,85.5,25.0,100.0,25.0,14.3,4,3,11,15,0,0,2.1,1.4,0,2,2,4,4,7,3,7,3,1,86.1,85.1,86.0,85.5,25.0,100.0,25.0,14.3,62.86,37.14,43.99,56.01,35.14,64.86,62.53,37.47,61.4,38.6,56.61,43.39,49.06,50.94,36.19,63.81,66.66,33.34,36.94,63.06,32.31,67.69,60.34,39.66,49.48,50.52,38.6,61.4,27.02,72.98,41.51,58.49,51.58,48.42,48.74,51.26,1.4,2.1,11,15,4,7,8fbe0e59
47.2,52.8,9,17,2,3,4,5,489,559,81.2,83.9,4,6,2,14,0,0,6,8,0.9,1.9,3,1,20,16,11,7,0,3,0,0,81.2,83.9,82.0,83.6,0.0,40.0,0.0,28.6,0,1,9,17,0,0,1.9,0.9,3,1,1,0,2,3,2,8,4,5,81.2,83.9,82.0,83.6,0.0,40.0,0.0,28.6,78.3,21.7,38.74,61.26,60.95,39.05,38.29,61.71,50.8,49.2,62.16,37.84,41.4,58.6,30.62,69.38,43.46,56.54,54.15,45.85,37.31,62.69,45.01,54.99,25.26,74.74,37.53,62.47,52.99,47.01,58.52,41.48,49.29,50.71,22.49,77.51,0.9,1.9,9,17,2,3,2035f46e
46.5,53.5,12,10,3,1,3,2,361,442,76.7,80.3,7,5,9,17,3,2,14,16,1.1,1.0,1,2,13,10,7,11,2,3,0,0,76.7,80.3,77.8,80.9,22.2,66.7,22.2,5.9,0,1,12,10,0,0,1.0,1.1,0,1,1,0,3,1,5,7,3,2,76.7,80.3,77.8,80.9,22.2,66.7,22.2,5.9,42.12,57.88,68.33,31.67,41.76,58.24,59.64,40.36,71.28,28.72,65.78,34.22,45.88,54.12,64.45,35.55,43.27,56.73,50.68,49.32,66.55,33.45,46.09,53.91,32.73,67.27,37.65,62.35,46.48,53.52,18.88,81.12,20.34,79.66,25.69,74.31,1.1,1.0,12,10,3,1,5c7fe8cf
55.4,44.6,15,3,4,1,4,1,650,546,89.1,86.8,9,1,3,4,2,1,9,5,2.4,0.1,1,3,2,6,9,8,2,1,0,0,89.1,86.8,89.0,86.6,66.7,0.0,0.0,0.0,0,1,15,3,0,0,0.1,2.4,0,3,1,0,4,1,7,0,4,1,89.1,86.8,89.0,86.6,66.7,0.0,0.0,0.0,73.03,26.97,24.32,75.68,70.91,29.09,48.29,51.71,50.95,49.05,60.11,39.89,32.09,67.91,72.05,27.95,29.71,70.29,57.12,42.88,54.33,45.67,57.91,42.09,59.6,40.4,72.96,27.04,66.84,33.16,58.19,41.81,71.81,28.19,52.04,47.96,2.4,0.1,15,3,4,1,cc344d5f
64.6,35.4,19,7,4,3,4,0,551,291,87.5,75.6,9,1,16,3,2,2,29,16,2.0,1.2,1,4,1,6,8,19,1,1,0,0,87.5,75.6,87.6,77.4,14.3,0.0,25.0,66.7,2,0,19,7,0,0,1.2,2.0,0,0,0,2,4,3,8,2,4,0,87.5,75.6,87.6,77.4,14.3,0.0,25.0,66.7,56.5,43.5,45.74,54.26,69.21,30.79,55.43,44.57,77.93,22.07,59.61,40.39,53.96,46.04,42.68,57.32,71.87,28.13,77.42,22.58,63.35,36.65,86.21,13.79,61.31,38.69,82.69,17.31,62.7,37.3,65.68,34.32,72.05,27.95,56.57,43.43,2.0,1.2,19,7,4,3,a8c3c253
47.4,52.6,14,15,3,8,3,2,436,575,85.1,88.9,6,4,12,1,2,3,5,8,1.4,1.8,5,2,4,15,10,11,1,1,0,0,85.1,88.9,85.5,89.1,0.0,33.3,33.3,0.0,3,1,14,15,0,0,1.8,1.4,0,1,1,3,3,8,5,4,3,2,85.1,88.9,85.5,89.1,0.0,33.3,33.3,0.0,48.49,51.51,45.08,54.92,50.86,49.14,69.39,30.61,38.07,61.93,42.7,57.3,35.93,64.07,48.11,51.89,49.84,50.16,19.78,80.22,60.45,39.55,39.68,60.32,52.87,47.13,81.68,18.32,63.85,36.15,65.76,34.24,42.28,57.72,49.27,50.73,1.4,1.8,14,15,3,8,5d90fd35
36.2,63.8,10,12,4,4,3,2,325,610,79.7,87.7,4,4,9,8,2,1,8,10,2.2,0.8,2,1,5,10,10,10,2,1,0,0,79.7,87.7,80.1,87.8,0.0,0.0,33.3,12.5,2,3,10,12,0,0,0.8,2.2,1,2,3,2,4,4,2,6,3,2,79.7,87.7,80.1,87.8,0.0,0.0,33.3,12.5,18.26,81.74,38.21,61.79,32.88,67.12,54.98,45.02,14.73,85.27,23.68,76.32,38.55,61.45,30.83,69.17,43.47,56.53,27.0,73.0,32.28,67.72,53.08,46.92,48.0,52.0,52.54,47.46,39.17,60.83,36.27,63.73,64.92,35.08,3.28,96.72,2.2,0.8,10,12,4,4,39375bdb
54.3,45.7,20,16,6,3,7,5,463,393,88.1,84.5,3,8,6,13,2,3,11,7,2.7,2.4,2,4,6,4,6,9,4,3,0,0,88.1,84.5,87.8,84.6,33.3,44.4,33.3,30.8,1,2,20,16,0,0,2.4,2.7,1,0,2,1,6,3,7,5,7,5,88.1,84.5,87.8,84.6,33.3,44.4,33.3,30.8,79.91,20.09,36.26,63.74,56.48,43.52,55.35,44.65,61.54,38.46,47.53,52.47,60.48,39.52,86.01,13.99,74.75,25.25,64.61,35.39,32.49,67.51,32.64,67.36,56.58,43.42,51.87,48.13,46.22,53.78,20.34,79.66,46.61,53.39,54.46,45.54,2.7,2.4,20,16,6,3,219c9a98
43.1,56.9,11,19,2,6,3,7,447,651,80.5,90.0,0,7,9,12,4,1,25,16,1.0,1.5,6,2,13,3,16,11,5,1,0,0,80.5,90.0,80.2,89.9,100.0,0.0,44.4,16.7,0,0,11,19,0,0,1.5,1.0,3,0,0,0,2,6,6,4,3,7,80.5,90.0,80.2,89.9,100.0,0.0,44.4,16.7,40.53,59.47,26.64,73.36,33.55,66.45,34.26,65.74,30.01,69.99,46.07,53.93,47.0,53.0,39.09,60.91,57.6,42.4,52.21,47.79,42.27,57.73,30.15,69.85,45.36,54.64,66.58,33.42,60.08,39.92,46.77,53.23,45.13,54.87,46.98,53.02,1.0,1.5,11,19,2,6,19b7a8a6
49.3,50.7,14,13,5,3,4,1,519,483,86.1,86.8,5,8,9,16,0,4,10,6,1.1,1.3,2,3,8,14,6,9,0,0,0,0,86.1,86.8,87.0,87.1,0.0,0.0,11.1,12.5,1,2,14,13,0,0,1.3,1.1,1,0,2,1,5,3,5,9,4,1,86.1,86.8,87.0,87.1,0.0,0.0,11.1,12.5,53.35,46.65,56.0,44.0,31.63,68.37,50.86,49.14,45.63,54.37,45.71,54.29,65.98,34.02,55.86,44.14,66.78,33.22,48.68,51.32,51.85,48.15,37.27,62.73,62.22,37.78,47.69,52.31,53.64,46.36,29.24,70.76,39.8,60.2,35.77,64.23,1.1,1.3,14,13,5,3,7820f9e6
53.6,46.4,15,12,2,5,8,2,451,353,79.8,80.5,10,4,15,4,5,3,16,9,1.2,1.0,5,2,3,13,9,17,3,1,0,0,79.8,80.5,79.5,80.8,20.0,25.0,26.7,50.0,1,0,15,12,0,0,1.0,1.2,1,3,1,1,3,2,3,4,5,3,87.5,87.5,87.0,87.4,20.0,66.7,66.7,37.5,43.72,56.28,22.52,77.48,31.98,68.02,47.32,52.68,36.76,63.24,53.98,46.02,29.99,70.01,68.38,31.62,53.43,46.57,67.77,32.23,42.52,57.48,34.0,66.0,76.42,23.58,57.71,42.29,53.31,46.69,82.99,17.01,66.47,33.53,49.59,50.41,2.2,0.7,15,11,3,2,6f413ea0
55.7,44.3,13,14,2,7,3,1,495,342,87.7,80.7,6,1,7,5,0,1,11,11,1.1,3.1,4,2,1,13,19,10,5,4,0,0,87.7,80.7,87.3,81.9,28.6,0.0,14.3,60.0,3,0,13,14,0,0,3.1,1.1,0,0,0,3,2,7,7,3,3,1,87.7,80.7,87.3,81.9,28.6,0.0,14.3,60.0,30.06,69.94,53.72,46.28,32.68,67.32,77.19,22.81,28.46,71.54,56.11,43.89,11.22,88.78,63.96,36.04,45.08,54.92,61.03,38.97,68.36,31.64,86.77,13.23,79.43,20.57,67.72,32.28,72.79,27.21,48.11,51.89,72.1,27.9,48.17,51.83,1.1,3.1,13,14,2,7,9e23b255
41.4,58.6,14,7,4,2,4,1,387,583,85.3,89.0,1,4,3,7,4,0,9,8,1.3,0.3,2,3,7,8,14,8,3,2,0,0,85.3,89.0,86.2,89.2,0.0,0.0,0.0,14.3,0,1,14,7,0,0,0.3,1.3,1,1,1,0,4,2,6,4,4,1,85.3,89.0,86.2,89.2,0.0,0.0,0.0,14.3,85.2,14.8,44.46,55.54,53.01,46.99,55.07,44.93,12.9,87.1,77.51,22.49,61.86,38.14,29.15,70.85,21.19,78.81,38.23,61.77,29.28,70.72,14.02,85.98,24.28,75.72,21.46,78.54,52.54,47.46,44.58,55.42,41.18,58.82,37.12,62.88,1.3,0.3,14,7,4,2,af9c628e
50.3,49.7,14,7,2,3,5,0,437,473,76.4,79.7,9,2,7,1,1,1,11,14,1.0,0.3,2,2,3,12,12,13,2,3,0,0,76.4,79.7,76.0,80.0,20.0,50.0,14.3,0.0,1,0,14,7,0,0,0.3,1.0,0,0,0,1,2,3,6,4,5,0,76.4,79.7,76.0,80.0,20.0,50.0,14.3,0.0,63.0,37.0,44.57,55.43,37.29,62.71,49.63,50.37,35.28,64.72,28.36,71.64,54.11,45.89,41.56,58.44,57.57,42.43,57.12,42.88,62.35,37.65,54.22,45.78,41.73,58.27,57.62,42.38,62.52,37.48,39.21,60.79,34.56,65.44,48.23,51.77,1.0,0.3,14,7,2,3,dbce05ec
40.7,59.3,11,19,4,6,2,6,401,544,76.1,79.0,5,10,3,10,0,3,21,18,3.4,3.8,5,2,12,8,13,17,1,3,0,0,76.1,79.0,76.5,78.9,50.0,37.5,33.3,40.0,2,2,11,19,0,0,3.8,3.4,0,0,2,2,4,6,3,5,2,6,76.1,79.0,76.5,78.9,50.0,37.5,33.3,40.0,43.74,56.26,44.5,55.5,37.04,62.96,41.87,58.13,38.54,61.46,64.6,35.4,21.33,78.67,39.94,60.06,42.8,57.2,47.12,52.88,16.26,83.74,60.65,39.35,43.62,56.38,59.25,40.75,37.41,62.59,36.84,63.16,32.21,67.79,17.83,82.17,3.4,3.8,11,19,4,6,cc56f196
55.1,44.9,14,11,3,3,2,2,513,443,82.1,82.2,3,8,11,4,1,1,31,26,2.2,1.4,2,1,10,12,6,9,2,2,0,0,82.1,82.2,82.0,83.0,33.3,0.0,36.4,0.0,1,2,14,11,0,0,1.4,2.2,1,1,2,1,3,3,5,5,2,2,82.1,82.2,82.0,83.0,33.3,0.0,36.4,0.0,4.81,95.19,56.83,43.17,37.97,62.03,59.96,40.04,53.93,46.07,55.8,44.2,65.85,34.15,61.56,38.44,88.07,11.93,64.25,35.75,85.45,14.55,80.16,19.84,64.99,35.01,41.46,58.54,44.19,55.81,51.28,48.72,64.28,35.72,59.34,40.66,2.2,1.4,14,11,3,3,fcbe82d9
52.3,47.7,8,13,1,5,3,3,456,341,75.9,70.7,11,5,11,7,6,4,14,12,1.3,1.6,2,1,5,10,8,16,1,1,0,0,75.9,70.7,75.2,71.3,20.0,60.0,0.0,14.3,3,0,8,13,0,0,1.6,1.3,2,0,0,3,1,5,4,2,3,3,75.9,70.7,75.2,71.3,20.0,60.0,0.0,14.3,58.53,41.47,67.62,32.38,42.54,57.46,67.99,32.01,31.36,68.64,38.46,61.54,55.91,44.09,57.99,42.01,50.32,49.68,43.14,56.86,39.52,60.48,60.21,39.79,52.17,47.83,60.81,39.19,47.36,52.64,36.79,63.21,49.64,50.36,70.82,29.18,1.3,1.6,8,13,1,5,40efc939
57.7,42.3,16,10,4,5,5,3,701,429,89.6,84.8,4,2,16,0,1,3,17,9,1.9,1.3,2,2,3,13,12,4,2,3,0,0,89.6,84.8,89.6,85.3,100.0,0.0,12.5,0.0,3,2,16,10,0,0,1.3,1.9,1,2,2,3,4,5,6,2,5,3,89.6,84.8,89.6,85.3,100.0,0.0,12.5,0.0,63.54,36.46,58.38,41.62,62.7,37.3,57.25,42.75,62.45,37.55,37.78,62.22,45.53,54.47,54.25,45.75,78.3,21.7,47.31,52.69,50.06,49.94,44.96,55.04,73.14,26.86,61.14,38.86,64.82,35.18,31.73,68.27,77.14,22.86,74.21,25.79,1.9,1.3,16,10,4,5,5e66403b
48.9,51.1,23,5,7,3,7,0,436,448,82.3,79.9,7,1,2,3,2,1,20,12,2.6,0.5,2,4,4,13,15,11,1,0,0,0,82.3,79.9,81.5,81.0,50.0,0.0,100.0,33.3,1,3,23,5,0,0,0.5,2.6,0,0,3,1,7,3,5,2,7,0,82.3,79.9,81.5,81.0,50.0,0.0,100.0,33.3,69.06,30.94,56.99,43.01,30.5,69.5,29.21,70.79,41.71,58.29,69.33,30.67,70.34,29.66,62.09,37.91,29.92,70.08,41.03,58.97,50.9,49.1,54.77,45.23,77.65,22.35,55.89,44.11,45.67,54.33,24.53,75.47,35.61,64.39,30.57,69.43,2.6,0.5,23,5,7,3,e93f5eae
49.8,50.2,20,16,6,9,6,5,382,427,87.4,86.4,10,6,17,8,0,3,17,16,1.4,2.5,6,3,6,11,12,9,2,4,1,0,87.4,86.4,87.6,86.6,50.0,60.0,11.8,37.5,2,3,20,16,0,0,2.5,1.4,1,3,3,2,6,9,5,2,6,5,87.4,86.4,87.6,86.6,50.0,60.0,11.8,37.5,50.69,49.31,63.98,36.02,53.76,46.24,32.43,67.57,57.01,42.99,25.39,74.61,33.16,66.84,28.03,71.97,15.9,84.1,61.51,38.49,33.96,66.04,74.89,25.11,73.62,26.38,33.14,66.86,53.59,46.41,49.88,50.12,57.4,42.6,73.65,26.35,1.4,2.5,20,16,6,9,96e3a5e5
46.7,53.3,17,19,5,4,7,8,412,530,86.7,87.9,5,9,9,12,2,4,11,15,1.4,1.2,4,3,14,3,12,9,0,0,0,0,86.7,87.9,87.4,87.8,0.0,33.3,44.4,25.0,0,2,17,19,0,0,1.2,1.4,3,0,2,0,5,4,1,7,7,8,86.7,87.9,87.4,87.8,0.0,33.3,44.4,25.0,39.95,60.05,59.22,40.78,67.85,32.15,59.59,40.41,36.63,63.37,44.34,55.66,49.81,50.19,50.97,49.03,32.3,67.7,23.75,76.25,59.37,40.63,43.53,56.47,33.34,66.66,25.53,74.47,49.58,50.42,64.71,35.29,48.99,51.01,57.38,42.62,1.3,1.2,17,19,5,4,0f51ac81
35.8,64.2,12,18,2,6,7,4,317,750,85.2,92.4,4,8,4,5,1,5,10,4,0.9,1.5,4,2,7,4,6,14,1,3,2,0,85.2,92.4,84.6,92.5,40.0,33.3,50.0,20.0,2,0,12,18,0,0,1.5,0.9,0,0,0,2,2,6,2,7,7,4,85.2,92.4,84.6,92.5,40.0,33.3,50.0,20.0,23.84,76.16,28.85,71.15,45.97,54.03,18.71,81.29,34.7,65.3,76.49,23.51,56.68,43.32,30.56,69.44,28.68,71.32,23.46,76.54,31.54,68.46,65.09,34.91,15.56,84.44,59.72,40.28,25.27,74.73,9.27,90.73,34.43,65.57,33.95,66.05,0.9,1.5,12,18,2,6,12769fea
40.2,59.8,12,8,8,2,2,3,404,579,80.9,89.8,4,4,2,6,5,1,4,14,2.0,1.2,1,5,13,5,14,25,2,2,0,0,80.9,89.8,81.2,89.7,0.0,25.0,0.0,16.7,1,3,12,8,0,0,1.2,2.0,1,2,3,1,8,2,2,2,2,3,80.9,89.8,81.2,89.7,0.0,25.0,0.0,16.7,70.03,29.97,18.04,81.96,32.66,67.34,48.49,51.51,17.78,82.22,21.86,78.14,35.27,64.73,47.13,52.87,78.73,21.27,44.55,55.45,40.89,59.11,43.07,56.93,40.83,59.17,56.45,43.55,19.31,80.69,43.99,56.01,45.52,54.48,24.33,75.67,2.0,1.2,12,8,8,2,43fdfc48
55.9,44.1,11,15,6,5,2,7,532,494,91.7,86.6,2,5,5,6,0,1,10,15,1.8,2.0,4,2,5,10,10,6,0,2,0,1,91.7,86.6,91.7,86.5,33.3,60.0,20.0,16.7,1,4,11,15,0,0,2.0,1.8,1,0,4,1,6,5,3,2,2,7,91.7,86.6,91.7,86.5,33.3,60.0,20.0,16.7,44.66,55.34,83.88,16.12,30.47,69.53,28.99,71.01,56.17,43.83,47.21,52.79,47.54,52.46,31.95,68.05,31.96,68.04,68.59,31.41,52.97,47.03,73.19,26.81,39.76,60.24,82.69,17.31,83.37,16.63,66.05,33.95,42.6,57.4,71.24,28.76,1.8,2.0,11,15,6,5,72cf9f3c
47.1,52.9,17,12,6,4,4,4,392,475,78.8,79.4,5,12,3,6,1,2,25,26,2.1,1.0,4,5,9,7,9,6,2,0,0,0,78.8,79.4,79.8,79.1,20.0,16.7,0.0,33.3,0,1,17,12,0,0,1.0,2.1,0,0,1,0,6,4,4,4,4,4,78.8,79.4,79.8,79.1,20.0,16.7,0.0,33.3,59.82,40.18,35.96,64.04,60.71,39.29,40.42,59.58,38.75,61.25,29.27,70.73,57.36,42.64,46.75,53.25,58.22,41.78,38.16,61.84,66.23,33.77,67.93,32.07,72.56,27.44,25.87,74.13,60.65,39.35,35.88,64.12,48.43,51.57,38.43,61.57,2.2,1.0,17,12,6,4,069d96c2
38.9,61.1,16,20,6,5,4,9,312,575,76.9,88.2,4,10,2,8,0,2,13,17,2.8,1.5,4,4,18,4,12,15,1,1,0,0,76.9,88.2,76.1,88.1,50,30,50,12.5,1,2,16,20,0,0,1.5,2.8,2,0,2,1,6,5,3,3,4,9,76.9,88.2,76.1,88.1,50,30,50,12.5,54.71,45.29,53.27,46.73,40.27,59.73,48.51,51.49,38.47,61.53,46.6,53.4,38.97,61.03,28.95,71.05,24.03,75.97,41.59,58.41,36.11,63.89,28.88,71.12,47.63,52.37,29.01,70.99,28.53,71.47,27.38,72.62,40.84,59.16,34.61,65.39,2.8,1.5,16,20,6,5,e314090d
